time,tc,temp
2017-09-28 12:25:42-07:00,112,316.256
2017-09-28 12:25:42-07:00,113,311.367
2017-09-28 12:25:42-07:00,114,309.889
2017-09-28 12:25:42-07:00,115,330.739
2017-09-28 12:25:42-07:00,116,305.378
2017-09-28 12:25:42-07:00,117,306.454
2017-09-28 12:25:42-07:00,118,304.461
2017-09-28 12:25:42-07:00,119,308.102
2017-09-28 12:25:42-07:00,120,311.969
2017-09-28 12:25:53-07:00,1,332.463
2017-09-28 12:25:53-07:00,2,325.179
2017-09-28 12:25:53-07:00,3,326.783
2017-09-28 12:25:53-07:00,4,323.637
2017-09-28 12:25:53-07:00,5,320.596
2017-09-28 12:25:53-07:00,6,297.79
2017-09-28 12:25:53-07:00,8,318.445
2017-09-28 12:25:53-07:00,76,297.235
2017-09-28 12:25:53-07:00,77,297.757
2017-09-28 12:25:53-07:00,78,297.835
2017-09-28 12:25:53-07:00,79,298.067
2017-09-28 12:25:53-07:00,80,297.637
2017-09-28 12:25:53-07:00,81,301.03
2017-09-28 12:25:53-07:00,82,302.363
2017-09-28 12:25:53-07:00,83,301.909
2017-09-28 12:25:53-07:00,84,302.389
2017-09-28 12:25:53-07:00,85,294.398
2017-09-28 12:25:53-07:00,86,294.49
2017-09-28 12:25:53-07:00,87,294.454
2017-09-28 12:25:53-07:00,88,294.497
2017-09-28 12:25:53-07:00,91,294.867
2017-09-28 12:25:53-07:00,92,294.828
2017-09-28 12:25:53-07:00,93,324.804
2017-09-28 12:25:53-07:00,96,314.615
2017-09-28 12:25:53-07:00,97,316.052
2017-09-28 12:25:53-07:00,98,311.555
2017-09-28 12:25:53-07:00,99,313.523
2017-09-28 12:25:53-07:00,101,305.747
2017-09-28 12:25:53-07:00,102,317.262
2017-09-28 12:25:53-07:00,103,314.835
2017-09-28 12:25:53-07:00,104,316.29
2017-09-28 12:25:53-07:00,105,320.788
2017-09-28 12:25:53-07:00,106,309.822
2017-09-28 12:25:53-07:00,107,317.456
2017-09-28 12:25:53-07:00,108,313.174
2017-09-28 12:25:53-07:00,109,312.915
2017-09-28 12:25:53-07:00,110,320.27
2017-09-28 12:25:53-07:00,111,318.581
2017-09-28 12:25:53-07:00,112,316.109
2017-09-28 12:25:53-07:00,113,311.158
2017-09-28 12:25:53-07:00,114,309.693
2017-09-28 12:25:53-07:00,115,329.943
2017-09-28 12:25:53-07:00,116,305.369
2017-09-28 12:25:53-07:00,117,306.41
2017-09-28 12:25:53-07:00,118,304.457
2017-09-28 12:25:53-07:00,119,308.015
2017-09-28 12:25:53-07:00,120,311.903
2017-09-28 12:26:04-07:00,1,331.93
2017-09-28 12:26:04-07:00,2,325.053
2017-09-28 12:26:04-07:00,3,326.684
2017-09-28 12:26:04-07:00,4,323.402
2017-09-28 12:26:04-07:00,5,320.671
2017-09-28 12:26:04-07:00,6,297.818
2017-09-28 12:26:04-07:00,8,318.478
2017-09-28 12:26:04-07:00,76,297.212
2017-09-28 12:26:04-07:00,77,297.734
2017-09-28 12:26:04-07:00,78,297.832
2017-09-28 12:26:04-07:00,79,298.039
2017-09-28 12:26:04-07:00,80,297.614
2017-09-28 12:26:04-07:00,81,301.011
2017-09-28 12:26:04-07:00,82,302.346
2017-09-28 12:26:04-07:00,83,301.869
2017-09-28 12:26:04-07:00,84,302.379
2017-09-28 12:26:04-07:00,85,294.379
2017-09-28 12:26:04-07:00,86,294.492
2017-09-28 12:26:04-07:00,87,294.459
2017-09-28 12:26:04-07:00,88,294.49
2017-09-28 12:26:04-07:00,91,294.859
2017-09-28 12:26:04-07:00,92,294.797
2017-09-28 12:26:04-07:00,93,324.784
2017-09-28 12:26:04-07:00,96,314.597
2017-09-28 12:26:04-07:00,97,315.946
2017-09-28 12:26:04-07:00,98,311.559
2017-09-28 12:26:04-07:00,99,313.38
2017-09-28 12:26:04-07:00,101,305.909
2017-09-28 12:26:04-07:00,102,317.101
2017-09-28 12:26:04-07:00,103,314.778
2017-09-28 12:26:04-07:00,104,316.15
2017-09-28 12:26:04-07:00,105,320.694
2017-09-28 12:26:04-07:00,106,309.864
2017-09-28 12:26:04-07:00,107,317.298
2017-09-28 12:26:04-07:00,108,313.08
2017-09-28 12:26:04-07:00,109,312.819
2017-09-28 12:26:04-07:00,110,320.176
2017-09-28 12:26:04-07:00,111,318.343
2017-09-28 12:26:04-07:00,112,315.983
2017-09-28 12:26:04-07:00,113,310.936
2017-09-28 12:26:04-07:00,114,309.528
2017-09-28 12:26:04-07:00,115,329.14
2017-09-28 12:26:04-07:00,116,305.364
2017-09-28 12:26:04-07:00,117,306.389
2017-09-28 12:26:04-07:00,118,304.428
2017-09-28 12:26:04-07:00,119,307.954
2017-09-28 12:26:04-07:00,120,311.841
2017-09-28 12:26:16-07:00,1,331.389
2017-09-28 12:26:16-07:00,2,324.892
2017-09-28 12:26:16-07:00,3,326.577
2017-09-28 12:26:16-07:00,4,323.156
2017-09-28 12:26:16-07:00,5,320.754
2017-09-28 12:26:16-07:00,6,297.833
2017-09-28 12:26:16-07:00,8,318.518
2017-09-28 12:26:16-07:00,76,297.21
2017-09-28 12:26:16-07:00,77,297.75
2017-09-28 12:26:16-07:00,78,297.809
2017-09-28 12:26:16-07:00,79,298.032
2017-09-28 12:26:16-07:00,80,297.633
2017-09-28 12:26:16-07:00,81,300.99
2017-09-28 12:26:16-07:00,82,302.306
2017-09-28 12:26:16-07:00,83,301.862
2017-09-28 12:26:16-07:00,84,302.349
2017-09-28 12:26:16-07:00,85,294.374
2017-09-28 12:26:16-07:00,86,294.483
2017-09-28 12:26:16-07:00,87,294.449
2017-09-28 12:26:16-07:00,88,294.495
2017-09-28 12:26:16-07:00,91,294.843
2017-09-28 12:26:16-07:00,92,294.823
2017-09-28 12:26:16-07:00,93,324.753
2017-09-28 12:26:16-07:00,96,314.579
2017-09-28 12:26:16-07:00,97,315.869
2017-09-28 12:26:16-07:00,98,311.55
2017-09-28 12:26:16-07:00,99,313.254
2017-09-28 12:26:16-07:00,101,306.067
2017-09-28 12:26:16-07:00,102,316.975
2017-09-28 12:26:16-07:00,103,314.757
2017-09-28 12:26:16-07:00,104,315.995
2017-09-28 12:26:16-07:00,105,320.597
2017-09-28 12:26:16-07:00,106,309.905
2017-09-28 12:26:16-07:00,107,317.136
2017-09-28 12:26:16-07:00,108,313.019
2017-09-28 12:26:16-07:00,109,312.75
2017-09-28 12:26:16-07:00,110,320.086
2017-09-28 12:26:16-07:00,111,318.109
2017-09-28 12:26:16-07:00,112,315.857
2017-09-28 12:26:16-07:00,113,310.766
2017-09-28 12:26:16-07:00,114,309.39
2017-09-28 12:26:16-07:00,115,328.417
2017-09-28 12:26:16-07:00,116,305.378
2017-09-28 12:26:16-07:00,117,306.349
2017-09-28 12:26:16-07:00,118,304.436
2017-09-28 12:26:16-07:00,119,307.876
2017-09-28 12:26:16-07:00,120,311.777
2017-09-28 12:26:27-07:00,1,330.863
2017-09-28 12:26:27-07:00,2,324.768
2017-09-28 12:26:27-07:00,3,326.451
2017-09-28 12:26:27-07:00,4,322.936
2017-09-28 12:26:27-07:00,5,320.829
2017-09-28 12:26:27-07:00,6,297.872
2017-09-28 12:26:27-07:00,8,318.554
2017-09-28 12:26:27-07:00,76,297.246
2017-09-28 12:26:27-07:00,77,297.744
2017-09-28 12:26:27-07:00,78,297.817
2017-09-28 12:26:27-07:00,79,298.038
2017-09-28 12:26:27-07:00,80,297.65
2017-09-28 12:26:27-07:00,81,300.997
2017-09-28 12:26:27-07:00,82,302.266
2017-09-28 12:26:27-07:00,83,301.855
2017-09-28 12:26:27-07:00,84,302.334
2017-09-28 12:26:27-07:00,85,294.391
2017-09-28 12:26:27-07:00,86,294.5
2017-09-28 12:26:27-07:00,87,294.444
2017-09-28 12:26:27-07:00,88,294.487
2017-09-28 12:26:27-07:00,91,294.857
2017-09-28 12:26:27-07:00,92,294.818
2017-09-28 12:26:27-07:00,93,324.668
2017-09-28 12:26:27-07:00,96,314.59
2017-09-28 12:26:27-07:00,97,315.752
2017-09-28 12:26:27-07:00,98,311.577
2017-09-28 12:26:27-07:00,99,313.142
2017-09-28 12:26:27-07:00,101,306.177
2017-09-28 12:26:27-07:00,102,316.856
2017-09-28 12:26:27-07:00,103,314.751
2017-09-28 12:26:27-07:00,104,315.889
2017-09-28 12:26:27-07:00,105,320.513
2017-09-28 12:26:27-07:00,106,309.946
2017-09-28 12:26:27-07:00,107,317.007
2017-09-28 12:26:27-07:00,108,312.957
2017-09-28 12:26:27-07:00,109,312.615
2017-09-28 12:26:27-07:00,110,320.068
2017-09-28 12:26:27-07:00,111,317.976
2017-09-28 12:26:27-07:00,112,315.793
2017-09-28 12:26:27-07:00,113,310.629
2017-09-28 12:26:27-07:00,114,309.27
2017-09-28 12:26:27-07:00,115,327.739
2017-09-28 12:26:27-07:00,116,305.369
2017-09-28 12:26:27-07:00,117,306.327
2017-09-28 12:26:27-07:00,118,304.466
2017-09-28 12:26:27-07:00,119,307.846
2017-09-28 12:26:27-07:00,120,311.733
2017-09-28 12:26:38-07:00,1,330.402
2017-09-28 12:26:38-07:00,2,324.628
2017-09-28 12:26:38-07:00,3,326.306
2017-09-28 12:26:38-07:00,4,322.711
2017-09-28 12:26:38-07:00,5,320.887
2017-09-28 12:26:38-07:00,6,297.873
2017-09-28 12:26:38-07:00,8,318.585
2017-09-28 12:26:38-07:00,76,297.241
2017-09-28 12:26:38-07:00,77,297.73
2017-09-28 12:26:38-07:00,78,297.835
2017-09-28 12:26:38-07:00,79,298.012
2017-09-28 12:26:38-07:00,80,297.626
2017-09-28 12:26:38-07:00,81,300.99
2017-09-28 12:26:38-07:00,82,302.245
2017-09-28 12:26:38-07:00,83,301.815
2017-09-28 12:26:38-07:00,84,302.316
2017-09-28 12:26:38-07:00,85,294.386
2017-09-28 12:26:38-07:00,86,294.509
2017-09-28 12:26:38-07:00,87,294.427
2017-09-28 12:26:38-07:00,88,294.49
2017-09-28 12:26:38-07:00,91,294.847
2017-09-28 12:26:38-07:00,92,294.826
2017-09-28 12:26:38-07:00,93,324.607
2017-09-28 12:26:38-07:00,96,314.606
2017-09-28 12:26:38-07:00,97,315.672
2017-09-28 12:26:38-07:00,98,311.587
2017-09-28 12:26:38-07:00,99,313.023
2017-09-28 12:26:38-07:00,101,306.311
2017-09-28 12:26:38-07:00,102,316.735
2017-09-28 12:26:38-07:00,103,314.776
2017-09-28 12:26:38-07:00,104,315.745
2017-09-28 12:26:38-07:00,105,320.465
2017-09-28 12:26:38-07:00,106,309.997
2017-09-28 12:26:38-07:00,107,316.851
2017-09-28 12:26:38-07:00,108,312.936
2017-09-28 12:26:38-07:00,109,312.549
2017-09-28 12:26:38-07:00,110,320.034
2017-09-28 12:26:38-07:00,111,317.853
2017-09-28 12:26:38-07:00,112,315.738
2017-09-28 12:26:38-07:00,113,310.517
2017-09-28 12:26:38-07:00,114,309.19
2017-09-28 12:26:38-07:00,115,327.111
2017-09-28 12:26:38-07:00,116,305.38
2017-09-28 12:26:38-07:00,117,306.337
2017-09-28 12:26:38-07:00,118,304.466
2017-09-28 12:26:38-07:00,119,307.796
2017-09-28 12:26:38-07:00,120,311.69
2017-09-28 12:26:49-07:00,1,329.871
2017-09-28 12:26:49-07:00,2,324.475
2017-09-28 12:26:49-07:00,3,326.142
2017-09-28 12:26:49-07:00,4,322.475
2017-09-28 12:26:49-07:00,5,320.989
2017-09-28 12:26:49-07:00,6,297.877
2017-09-28 12:26:49-07:00,8,318.593
2017-09-28 12:26:49-07:00,76,297.282
2017-09-28 12:26:49-07:00,77,297.763
2017-09-28 12:26:49-07:00,78,297.867
2017-09-28 12:26:49-07:00,79,298.038
2017-09-28 12:26:49-07:00,80,297.688
2017-09-28 12:26:49-07:00,81,301.042
2017-09-28 12:26:49-07:00,82,302.311
2017-09-28 12:26:49-07:00,83,301.876
2017-09-28 12:26:49-07:00,84,302.358
2017-09-28 12:26:49-07:00,85,294.369
2017-09-28 12:26:49-07:00,86,294.5
2017-09-28 12:26:49-07:00,87,294.439
2017-09-28 12:26:49-07:00,88,294.475
2017-09-28 12:26:49-07:00,91,294.838
2017-09-28 12:26:49-07:00,92,294.814
2017-09-28 12:26:49-07:00,93,324.553
2017-09-28 12:26:49-07:00,96,314.705
2017-09-28 12:26:49-07:00,97,315.587
2017-09-28 12:26:49-07:00,98,311.646
2017-09-28 12:26:49-07:00,99,312.961
2017-09-28 12:26:49-07:00,101,306.452
2017-09-28 12:26:49-07:00,102,316.618
2017-09-28 12:26:49-07:00,103,314.844
2017-09-28 12:26:49-07:00,104,315.662
2017-09-28 12:26:49-07:00,105,320.435
2017-09-28 12:26:49-07:00,106,310.038
2017-09-28 12:26:49-07:00,107,316.735
2017-09-28 12:26:49-07:00,108,312.952
2017-09-28 12:26:49-07:00,109,312.476
2017-09-28 12:26:49-07:00,110,320.025
2017-09-28 12:26:49-07:00,111,317.74
2017-09-28 12:26:49-07:00,112,315.722
2017-09-28 12:26:49-07:00,113,310.432
2017-09-28 12:26:49-07:00,114,309.164
2017-09-28 12:26:49-07:00,115,326.48
2017-09-28 12:26:49-07:00,116,305.376
2017-09-28 12:26:49-07:00,117,306.337
2017-09-28 12:26:49-07:00,118,304.487
2017-09-28 12:26:49-07:00,119,307.78
2017-09-28 12:26:49-07:00,120,311.639
2017-09-28 12:27:00-07:00,1,329.42
2017-09-28 12:27:00-07:00,2,324.351
2017-09-28 12:27:00-07:00,3,325.973
2017-09-28 12:27:00-07:00,4,322.264
2017-09-28 12:27:00-07:00,5,321.082
2017-09-28 12:27:00-07:00,6,297.898
2017-09-28 12:27:00-07:00,8,318.644
2017-09-28 12:27:00-07:00,76,297.312
2017-09-28 12:27:00-07:00,77,297.749
2017-09-28 12:27:00-07:00,78,297.895
2017-09-28 12:27:00-07:00,79,298.005
2017-09-28 12:27:00-07:00,80,297.705
2017-09-28 12:27:00-07:00,81,301.047
2017-09-28 12:27:00-07:00,82,302.33
2017-09-28 12:27:00-07:00,83,301.895
2017-09-28 12:27:00-07:00,84,302.393
2017-09-28 12:27:00-07:00,85,294.384
2017-09-28 12:27:00-07:00,86,294.478
2017-09-28 12:27:00-07:00,87,294.434
2017-09-28 12:27:00-07:00,88,294.49
2017-09-28 12:27:00-07:00,91,294.855
2017-09-28 12:27:00-07:00,92,294.823
2017-09-28 12:27:00-07:00,93,324.459
2017-09-28 12:27:00-07:00,96,314.751
2017-09-28 12:27:00-07:00,97,315.488
2017-09-28 12:27:00-07:00,98,311.699
2017-09-28 12:27:00-07:00,99,312.881
2017-09-28 12:27:00-07:00,101,306.569
2017-09-28 12:27:00-07:00,102,316.517
2017-09-28 12:27:00-07:00,103,314.897
2017-09-28 12:27:00-07:00,104,315.557
2017-09-28 12:27:00-07:00,105,320.398
2017-09-28 12:27:00-07:00,106,310.1
2017-09-28 12:27:00-07:00,107,316.579
2017-09-28 12:27:00-07:00,108,312.945
2017-09-28 12:27:00-07:00,109,312.421
2017-09-28 12:27:00-07:00,110,320.015
2017-09-28 12:27:00-07:00,111,317.646
2017-09-28 12:27:00-07:00,112,315.692
2017-09-28 12:27:00-07:00,113,310.345
2017-09-28 12:27:00-07:00,114,309.077
2017-09-28 12:27:00-07:00,115,325.914
2017-09-28 12:27:00-07:00,116,305.406
2017-09-28 12:27:00-07:00,117,306.353
2017-09-28 12:27:00-07:00,118,304.522
2017-09-28 12:27:00-07:00,119,307.749
2017-09-28 12:27:00-07:00,120,311.621
2017-09-28 12:27:11-07:00,1,328.985
2017-09-28 12:27:11-07:00,2,324.233
2017-09-28 12:27:11-07:00,3,325.828
2017-09-28 12:27:11-07:00,4,322.052
2017-09-28 12:27:11-07:00,5,321.218
2017-09-28 12:27:11-07:00,6,297.927
2017-09-28 12:27:11-07:00,8,318.679
2017-09-28 12:27:11-07:00,76,297.307
2017-09-28 12:27:11-07:00,77,297.738
2017-09-28 12:27:11-07:00,78,297.914
2017-09-28 12:27:11-07:00,79,298.022
2017-09-28 12:27:11-07:00,80,297.723
2017-09-28 12:27:11-07:00,81,301.052
2017-09-28 12:27:11-07:00,82,302.349
2017-09-28 12:27:11-07:00,83,301.933
2017-09-28 12:27:11-07:00,84,302.418
2017-09-28 12:27:11-07:00,85,294.382
2017-09-28 12:27:11-07:00,86,294.505
2017-09-28 12:27:11-07:00,87,294.44
2017-09-28 12:27:11-07:00,88,294.486
2017-09-28 12:27:11-07:00,91,294.863
2017-09-28 12:27:11-07:00,92,294.829
2017-09-28 12:27:11-07:00,93,324.398
2017-09-28 12:27:11-07:00,96,314.813
2017-09-28 12:27:11-07:00,97,315.407
2017-09-28 12:27:11-07:00,98,311.768
2017-09-28 12:27:11-07:00,99,312.79
2017-09-28 12:27:11-07:00,101,306.711
2017-09-28 12:27:11-07:00,102,316.41
2017-09-28 12:27:11-07:00,103,314.93
2017-09-28 12:27:11-07:00,104,315.434
2017-09-28 12:27:11-07:00,105,320.355
2017-09-28 12:27:11-07:00,106,310.133
2017-09-28 12:27:11-07:00,107,316.46
2017-09-28 12:27:11-07:00,108,312.951
2017-09-28 12:27:11-07:00,109,312.362
2017-09-28 12:27:11-07:00,110,319.989
2017-09-28 12:27:11-07:00,111,317.583
2017-09-28 12:27:11-07:00,112,315.7
2017-09-28 12:27:11-07:00,113,310.272
2017-09-28 12:27:11-07:00,114,309.059
2017-09-28 12:27:11-07:00,115,325.409
2017-09-28 12:27:11-07:00,116,305.428
2017-09-28 12:27:11-07:00,117,306.345
2017-09-28 12:27:11-07:00,118,304.549
2017-09-28 12:27:11-07:00,119,307.752
2017-09-28 12:27:11-07:00,120,311.601
2017-09-28 12:27:23-07:00,1,328.519
2017-09-28 12:27:23-07:00,2,324.094
2017-09-28 12:27:23-07:00,3,325.616
2017-09-28 12:27:23-07:00,4,321.846
2017-09-28 12:27:23-07:00,5,321.362
2017-09-28 12:27:23-07:00,6,297.956
2017-09-28 12:27:23-07:00,8,318.709
2017-09-28 12:27:23-07:00,76,297.333
2017-09-28 12:27:23-07:00,77,297.733
2017-09-28 12:27:23-07:00,78,297.902
2017-09-28 12:27:23-07:00,79,298.015
2017-09-28 12:27:23-07:00,80,297.707
2017-09-28 12:27:23-07:00,81,301.079
2017-09-28 12:27:23-07:00,82,302.343
2017-09-28 12:27:23-07:00,83,301.941
2017-09-28 12:27:23-07:00,84,302.435
2017-09-28 12:27:23-07:00,85,294.39
2017-09-28 12:27:23-07:00,86,294.513
2017-09-28 12:27:23-07:00,87,294.429
2017-09-28 12:27:23-07:00,88,294.506
2017-09-28 12:27:23-07:00,91,294.856
2017-09-28 12:27:23-07:00,92,294.851
2017-09-28 12:27:23-07:00,93,324.298
2017-09-28 12:27:23-07:00,96,314.876
2017-09-28 12:27:23-07:00,97,315.302
2017-09-28 12:27:23-07:00,98,311.817
2017-09-28 12:27:23-07:00,99,312.686
2017-09-28 12:27:23-07:00,101,306.83
2017-09-28 12:27:23-07:00,102,316.308
2017-09-28 12:27:23-07:00,103,314.986
2017-09-28 12:27:23-07:00,104,315.343
2017-09-28 12:27:23-07:00,105,320.349
2017-09-28 12:27:23-07:00,106,310.184
2017-09-28 12:27:23-07:00,107,316.356
2017-09-28 12:27:23-07:00,108,312.983
2017-09-28 12:27:23-07:00,109,312.287
2017-09-28 12:27:23-07:00,110,319.99
2017-09-28 12:27:23-07:00,111,317.492
2017-09-28 12:27:23-07:00,112,315.669
2017-09-28 12:27:23-07:00,113,310.236
2017-09-28 12:27:23-07:00,114,309.048
2017-09-28 12:27:23-07:00,115,324.904
2017-09-28 12:27:23-07:00,116,305.467
2017-09-28 12:27:23-07:00,117,306.378
2017-09-28 12:27:23-07:00,118,304.595
2017-09-28 12:27:23-07:00,119,307.751
2017-09-28 12:27:23-07:00,120,311.588
2017-09-28 12:27:34-07:00,1,328.119
2017-09-28 12:27:34-07:00,2,324.012
2017-09-28 12:27:34-07:00,3,325.464
2017-09-28 12:27:34-07:00,4,321.706
2017-09-28 12:27:34-07:00,5,321.509
2017-09-28 12:27:34-07:00,6,297.965
2017-09-28 12:27:34-07:00,8,318.773
2017-09-28 12:27:34-07:00,76,297.345
2017-09-28 12:27:34-07:00,77,297.756
2017-09-28 12:27:34-07:00,78,297.921
2017-09-28 12:27:34-07:00,79,298.036
2017-09-28 12:27:34-07:00,80,297.731
2017-09-28 12:27:34-07:00,81,301.141
2017-09-28 12:27:34-07:00,82,302.399
2017-09-28 12:27:34-07:00,83,302.011
2017-09-28 12:27:34-07:00,84,302.523
2017-09-28 12:27:34-07:00,85,294.409
2017-09-28 12:27:34-07:00,86,294.505
2017-09-28 12:27:34-07:00,87,294.445
2017-09-28 12:27:34-07:00,88,294.522
2017-09-28 12:27:34-07:00,91,294.896
2017-09-28 12:27:34-07:00,92,294.858
2017-09-28 12:27:34-07:00,93,324.239
2017-09-28 12:27:34-07:00,96,315.015
2017-09-28 12:27:34-07:00,97,315.303
2017-09-28 12:27:34-07:00,98,311.931
2017-09-28 12:27:34-07:00,99,312.659
2017-09-28 12:27:34-07:00,101,306.984
2017-09-28 12:27:34-07:00,102,316.27
2017-09-28 12:27:34-07:00,103,315.116
2017-09-28 12:27:34-07:00,104,315.28
2017-09-28 12:27:34-07:00,105,320.383
2017-09-28 12:27:34-07:00,106,310.3
2017-09-28 12:27:34-07:00,107,316.291
2017-09-28 12:27:34-07:00,108,313.056
2017-09-28 12:27:34-07:00,109,312.277
2017-09-28 12:27:34-07:00,110,320.071
2017-09-28 12:27:34-07:00,111,317.53
2017-09-28 12:27:34-07:00,112,315.736
2017-09-28 12:27:34-07:00,113,310.206
2017-09-28 12:27:34-07:00,114,309.097
2017-09-28 12:27:34-07:00,115,324.554
2017-09-28 12:27:34-07:00,116,305.506
2017-09-28 12:27:34-07:00,117,306.413
2017-09-28 12:27:34-07:00,118,304.678
2017-09-28 12:27:34-07:00,119,307.757
2017-09-28 12:27:34-07:00,120,311.622
2017-09-28 12:27:45-07:00,1,327.705
2017-09-28 12:27:45-07:00,2,323.936
2017-09-28 12:27:45-07:00,3,325.255
2017-09-28 12:27:45-07:00,4,321.738
2017-09-28 12:27:45-07:00,5,321.658
2017-09-28 12:27:45-07:00,6,297.97
2017-09-28 12:27:45-07:00,8,318.837
2017-09-28 12:27:45-07:00,76,297.347
2017-09-28 12:27:45-07:00,77,297.752
2017-09-28 12:27:45-07:00,78,297.919
2017-09-28 12:27:45-07:00,79,298.088
2017-09-28 12:27:45-07:00,80,297.735
2017-09-28 12:27:45-07:00,81,301.17
2017-09-28 12:27:45-07:00,82,302.451
2017-09-28 12:27:45-07:00,83,302.063
2017-09-28 12:27:45-07:00,84,302.562
2017-09-28 12:27:45-07:00,85,294.417
2017-09-28 12:27:45-07:00,86,294.508
2017-09-28 12:27:45-07:00,87,294.458
2017-09-28 12:27:45-07:00,88,294.53
2017-09-28 12:27:45-07:00,91,294.885
2017-09-28 12:27:45-07:00,92,294.847
2017-09-28 12:27:45-07:00,93,324.23
2017-09-28 12:27:45-07:00,96,315.137
2017-09-28 12:27:45-07:00,97,315.373
2017-09-28 12:27:45-07:00,98,312.039
2017-09-28 12:27:45-07:00,99,312.635
2017-09-28 12:27:45-07:00,101,307.1
2017-09-28 12:27:45-07:00,102,316.34
2017-09-28 12:27:45-07:00,103,315.249
2017-09-28 12:27:45-07:00,104,315.323
2017-09-28 12:27:45-07:00,105,320.487
2017-09-28 12:27:45-07:00,106,310.374
2017-09-28 12:27:45-07:00,107,316.241
2017-09-28 12:27:45-07:00,108,313.102
2017-09-28 12:27:45-07:00,109,312.383
2017-09-28 12:27:45-07:00,110,320.205
2017-09-28 12:27:45-07:00,111,317.611
2017-09-28 12:27:45-07:00,112,315.785
2017-09-28 12:27:45-07:00,113,310.213
2017-09-28 12:27:45-07:00,114,309.173
2017-09-28 12:27:45-07:00,115,324.443
2017-09-28 12:27:45-07:00,116,305.605
2017-09-28 12:27:45-07:00,117,306.463
2017-09-28 12:27:45-07:00,118,304.771
2017-09-28 12:27:45-07:00,119,307.826
2017-09-28 12:27:45-07:00,120,311.696
2017-09-28 12:27:56-07:00,1,327.349
2017-09-28 12:27:56-07:00,2,323.918
2017-09-28 12:27:56-07:00,3,325.099
2017-09-28 12:27:56-07:00,4,322.024
2017-09-28 12:27:56-07:00,5,321.8
2017-09-28 12:27:56-07:00,6,297.979
2017-09-28 12:27:56-07:00,8,318.913
2017-09-28 12:27:56-07:00,76,297.35
2017-09-28 12:27:56-07:00,77,297.738
2017-09-28 12:27:56-07:00,78,297.921
2017-09-28 12:27:56-07:00,79,298.182
2017-09-28 12:27:56-07:00,80,297.731
2017-09-28 12:27:56-07:00,81,301.189
2017-09-28 12:27:56-07:00,82,302.475
2017-09-28 12:27:56-07:00,83,302.106
2017-09-28 12:27:56-07:00,84,302.597
2017-09-28 12:27:56-07:00,85,294.412
2017-09-28 12:27:56-07:00,86,294.504
2017-09-28 12:27:56-07:00,87,294.45
2017-09-28 12:27:56-07:00,88,294.494
2017-09-28 12:27:56-07:00,91,294.904
2017-09-28 12:27:56-07:00,92,294.861
2017-09-28 12:27:56-07:00,93,324.264
2017-09-28 12:27:56-07:00,96,315.24
2017-09-28 12:27:56-07:00,97,315.476
2017-09-28 12:27:56-07:00,98,312.138
2017-09-28 12:27:56-07:00,99,312.589
2017-09-28 12:27:56-07:00,101,307.222
2017-09-28 12:27:56-07:00,102,316.475
2017-09-28 12:27:56-07:00,103,315.339
2017-09-28 12:27:56-07:00,104,315.339
2017-09-28 12:27:56-07:00,105,320.636
2017-09-28 12:27:56-07:00,106,310.42
2017-09-28 12:27:56-07:00,107,316.192
2017-09-28 12:27:56-07:00,108,313.174
2017-09-28 12:27:56-07:00,109,312.501
2017-09-28 12:27:56-07:00,110,320.359
2017-09-28 12:27:56-07:00,111,317.729
2017-09-28 12:27:56-07:00,112,315.848
2017-09-28 12:27:56-07:00,113,310.194
2017-09-28 12:27:56-07:00,114,309.286
2017-09-28 12:27:56-07:00,115,324.397
2017-09-28 12:27:56-07:00,116,305.686
2017-09-28 12:27:56-07:00,117,306.513
2017-09-28 12:27:56-07:00,118,304.856
2017-09-28 12:27:56-07:00,119,307.839
2017-09-28 12:27:56-07:00,120,311.786
2017-09-28 12:28:08-07:00,1,327.0
2017-09-28 12:28:08-07:00,2,323.942
2017-09-28 12:28:08-07:00,3,324.909
2017-09-28 12:28:08-07:00,4,322.441
2017-09-28 12:28:08-07:00,5,321.953
2017-09-28 12:28:08-07:00,6,297.991
2017-09-28 12:28:08-07:00,8,319.037
2017-09-28 12:28:08-07:00,76,297.357
2017-09-28 12:28:08-07:00,77,297.752
2017-09-28 12:28:08-07:00,78,297.954
2017-09-28 12:28:08-07:00,79,298.184
2017-09-28 12:28:08-07:00,80,297.752
2017-09-28 12:28:08-07:00,81,301.216
2017-09-28 12:28:08-07:00,82,302.501
2017-09-28 12:28:08-07:00,83,302.139
2017-09-28 12:28:08-07:00,84,302.635
2017-09-28 12:28:08-07:00,85,294.408
2017-09-28 12:28:08-07:00,86,294.516
2017-09-28 12:28:08-07:00,87,294.466
2017-09-28 12:28:08-07:00,88,294.536
2017-09-28 12:28:08-07:00,91,294.905
2017-09-28 12:28:08-07:00,92,294.857
2017-09-28 12:28:08-07:00,93,324.314
2017-09-28 12:28:08-07:00,96,315.39
2017-09-28 12:28:08-07:00,97,315.562
2017-09-28 12:28:08-07:00,98,312.226
2017-09-28 12:28:08-07:00,99,312.542
2017-09-28 12:28:08-07:00,101,307.345
2017-09-28 12:28:08-07:00,102,316.563
2017-09-28 12:28:08-07:00,103,315.445
2017-09-28 12:28:08-07:00,104,315.328
2017-09-28 12:28:08-07:00,105,320.783
2017-09-28 12:28:08-07:00,106,310.487
2017-09-28 12:28:08-07:00,107,316.16
2017-09-28 12:28:08-07:00,108,313.25
